product_id,product_code,product_name,category,sub_category,cost_price,selling_price
343,PROD00343,Clothing Jeans 343,Clothing,Jeans,1543.0,1771.35
344,PROD00344,Home & Kitchen Appliances 344,Home & Kitchen,Appliances,3827.0,4478.65
345,PROD00345,Home & Kitchen Appliances 345,Home & Kitchen,Appliances,6064.0,7228.56
346,PROD00346,Clothing T-Shirts 346,Clothing,T-Shirts,1826.0,2638.03
347,PROD00347,Electronics Accessories 347,Electronics,Accessories,12912.0,16577.74
348,PROD00348,Electronics Audio 348,Electronics,Audio,120534.0,160233.06
349,PROD00349,Home & Kitchen Decor 349,Home & Kitchen,Decor,1243.0,1568.68
350,PROD00350,Clothing T-Shirts 350,Clothing,T-Shirts,2731.0,3506.71
351,PROD00351,Clothing T-Shirts 351,Clothing,T-Shirts,1988.0,2858.33
352,PROD00352,Furniture Tables 352,Furniture,Tables,21296.0,26836.79
353,PROD00353,Electronics Accessories 353,Electronics,Accessories,89336.0,124920.49
354,PROD00354,Furniture Tables 354,Furniture,Tables,7509.0,8489.31
355,PROD00355,Electronics Laptops 355,Electronics,Laptops,99586.0,123530.45
356,PROD00356,Furniture Chairs 356,Furniture,Chairs,5368.0,6219.25
357,PROD00357,Furniture Chairs 357,Furniture,Chairs,21739.0,25242.19
358,PROD00358,Electronics Laptops 358,Electronics,Laptops,137529.0,176804.7
359,PROD00359,Home & Kitchen Appliances 359,Home & Kitchen,Appliances,7870.0,11433.69
360,PROD00360,Clothing Jackets 360,Clothing,Jackets,1494.0,1733.61
361,PROD00361,Electronics Accessories 361,Electronics,Accessories,123922.0,167611.2
362,PROD00362,Clothing Jackets 362,Clothing,Jackets,430.0,533.53
363,PROD00363,Electronics Audio 363,Electronics,Audio,129043.0,165273.83
364,PROD00364,Electronics Audio 364,Electronics,Audio,83255.0,94135.8
365,PROD00365,Electronics Accessories 365,Electronics,Accessories,129297.0,172240.64
366,PROD00366,Electronics Accessories 366,Electronics,Accessories,57345.0,70454.68
367,PROD00367,Home & Kitchen Appliances 367,Home & Kitchen,Appliances,1535.0,2276.54
368,PROD00368,Home & Kitchen Cookware 368,Home & Kitchen,Cookware,6943.0,10134.36
369,PROD00369,Clothing Jackets 369,Clothing,Jackets,545.0,709.49
370,PROD00370,Furniture Chairs 370,Furniture,Chairs,10118.0,13993.69
371,PROD00371,Home & Kitchen Appliances 371,Home & Kitchen,Appliances,4582.0,6157.85
372,PROD00372,Clothing Jeans 372,Clothing,Jeans,1358.0,1704.24
373,PROD00373,Clothing Jackets 373,Clothing,Jackets,2648.0,2968.27
374,PROD00374,Clothing T-Shirts 374,Clothing,T-Shirts,1550.0,1763.59
375,PROD00375,Home & Kitchen Decor 375,Home & Kitchen,Decor,2364.0,3284.76
376,PROD00376,Furniture Tables 376,Furniture,Tables,4670.0,6225.56
377,PROD00377,Furniture Tables 377,Furniture,Tables,12165.0,18090.31
378,PROD00378,Home & Kitchen Cookware 378,Home & Kitchen,Cookware,5174.0,7158.4
379,PROD00379,Electronics Audio 379,Electronics,Audio,106744.0,144894.02
380,PROD00380,Clothing T-Shirts 380,Clothing,T-Shirts,2944.0,4066.05
381,PROD00381,Electronics Accessories 381,Electronics,Accessories,141297.0,175876.79
382,PROD00382,Clothing Jeans 382,Clothing,Jeans,938.0,1388.68
383,PROD00383,Clothing Jeans 383,Clothing,Jeans,986.0,1173.95
384,PROD00384,Furniture Chairs 384,Furniture,Chairs,4528.0,5516.54
385,PROD00385,Electronics Mobiles 385,Electronics,Mobiles,96280.0,139659.64
386,PROD00386,Furniture Storage 386,Furniture,Storage,14344.0,16663.44
387,PROD00387,Furniture Storage 387,Furniture,Storage,22471.0,31990.11
388,PROD00388,Furniture Storage 388,Furniture,Storage,16341.0,18260.69
389,PROD00389,Clothing Jackets 389,Clothing,Jackets,1172.0,1743.74
390,PROD00390,Clothing Jackets 390,Clothing,Jackets,2038.0,2432.56
391,PROD00391,Furniture Tables 391,Furniture,Tables,17368.0,25384.89
392,PROD00392,Furniture Tables 392,Furniture,Tables,24226.0,35826.67
393,PROD00393,Home & Kitchen Decor 393,Home & Kitchen,Decor,6603.0,8007.52
394,PROD00394,Home & Kitchen Appliances 394,Home & Kitchen,Appliances,4620.0,5855.69
395,PROD00395,Furniture Chairs 395,Furniture,Chairs,21813.0,25201.85
396,PROD00396,Clothing T-Shirts 396,Clothing,T-Shirts,2826.0,3651.86
397,PROD00397,Clothing Jackets 397,Clothing,Jackets,620.0,858.43
398,PROD00398,Electronics Audio 398,Electronics,Audio,29987.0,42139.13
399,PROD00399,Clothing Jeans 399,Clothing,Jeans,2302.0,2667.88
400,PROD00400,Home & Kitchen Cookware 400,Home & Kitchen,Cookware,7758.0,9222.83
401,PROD00401,Home & Kitchen Decor 401,Home & Kitchen,Decor,7922.0,8798.71
402,PROD00402,Electronics Accessories 402,Electronics,Accessories,139598.0,174439.51
403,PROD00403,Home & Kitchen Cookware 403,Home & Kitchen,Cookware,3371.0,4010.87
404,PROD00404,Clothing T-Shirts 404,Clothing,T-Shirts,2862.0,3532.04
405,PROD00405,Furniture Chairs 405,Furniture,Chairs,3255.0,3954.02
406,PROD00406,Home & Kitchen Appliances 406,Home & Kitchen,Appliances,7108.0,8213.42
407,PROD00407,Home & Kitchen Decor 407,Home & Kitchen,Decor,5340.0,5885.22
408,PROD00408,Electronics Mobiles 408,Electronics,Mobiles,75088.0,89074.03
409,PROD00409,Furniture Storage 409,Furniture,Storage,21951.0,28780.14
410,PROD00410,Electronics Audio 410,Electronics,Audio,70295.0,85792.27
411,PROD00411,Electronics Laptops 411,Electronics,Laptops,118054.0,160031.72
412,PROD00412,Home & Kitchen Cookware 412,Home & Kitchen,Cookware,1208.0,1733.09
413,PROD00413,Home & Kitchen Appliances 413,Home & Kitchen,Appliances,4691.0,5190.94
414,PROD00414,Furniture Storage 414,Furniture,Storage,6704.0,8155.47
415,PROD00415,Electronics Audio 415,Electronics,Audio,71062.0,94389.2
416,PROD00416,Furniture Storage 416,Furniture,Storage,23896.0,27103.93
417,PROD00417,Clothing T-Shirts 417,Clothing,T-Shirts,2354.0,3101.71
418,PROD00418,Electronics Accessories 418,Electronics,Accessories,131243.0,146652.74
419,PROD00419,Home & Kitchen Decor 419,Home & Kitchen,Decor,2377.0,3325.25
420,PROD00420,Clothing T-Shirts 420,Clothing,T-Shirts,1612.0,1928.68
421,PROD00421,Electronics Audio 421,Electronics,Audio,42972.0,48031.28
422,PROD00422,Clothing Jackets 422,Clothing,Jackets,917.0,1313.28
423,PROD00423,Home & Kitchen Appliances 423,Home & Kitchen,Appliances,4220.0,5708.37
424,PROD00424,Furniture Chairs 424,Furniture,Chairs,16997.0,18948.15
425,PROD00425,Furniture Chairs 425,Furniture,Chairs,8536.0,12414.04
426,PROD00426,Clothing Jeans 426,Clothing,Jeans,2311.0,2910.22
427,PROD00427,Home & Kitchen Decor 427,Home & Kitchen,Decor,599.0,839.39
428,PROD00428,Furniture Tables 428,Furniture,Tables,13697.0,19790.18
429,PROD00429,Electronics Audio 429,Electronics,Audio,79622.0,91548.58
430,PROD00430,Clothing Jeans 430,Clothing,Jeans,1838.0,2568.28
431,PROD00431,Home & Kitchen Decor 431,Home & Kitchen,Decor,1830.0,2376.22
432,PROD00432,Home & Kitchen Decor 432,Home & Kitchen,Decor,7871.0,11168.29
433,PROD00433,Clothing T-Shirts 433,Clothing,T-Shirts,1938.0,2192.98
434,PROD00434,Furniture Storage 434,Furniture,Storage,11626.0,14282.36
435,PROD00435,Electronics Audio 435,Electronics,Audio,85500.0,104532.16
436,PROD00436,Home & Kitchen Cookware 436,Home & Kitchen,Cookware,5950.0,7601.5
437,PROD00437,Home & Kitchen Cookware 437,Home & Kitchen,Cookware,6254.0,9055.88
438,PROD00438,Clothing Jackets 438,Clothing,Jackets,1981.0,2396.66
439,PROD00439,Electronics Mobiles 439,Electronics,Mobiles,114485.0,142570.97
440,PROD00440,Furniture Chairs 440,Furniture,Chairs,6678.0,9612.77
441,PROD00441,Home & Kitchen Cookware 441,Home & Kitchen,Cookware,1334.0,1503.28
442,PROD00442,Clothing Jeans 442,Clothing,Jeans,1768.0,2616.26
443,PROD00443,Electronics Laptops 443,Electronics,Laptops,125944.0,186337.85
444,PROD00444,Clothing Jeans 444,Clothing,Jeans,514.0,683.4
445,PROD00445,Clothing Jeans 445,Clothing,Jeans,1487.0,2022.06
446,PROD00446,Furniture Chairs 446,Furniture,Chairs,2849.0,3972.28
447,PROD00447,Home & Kitchen Appliances 447,Home & Kitchen,Appliances,3470.0,5085.0
448,PROD00448,Electronics Audio 448,Electronics,Audio,76233.0,105324.67
449,PROD00449,Furniture Storage 449,Furniture,Storage,11357.0,15645.32
450,PROD00450,Home & Kitchen Cookware 450,Home & Kitchen,Cookware,1304.0,1505.2
451,PROD00451,Electronics Accessories 451,Electronics,Accessories,53260.0,77731.46
452,PROD00452,Home & Kitchen Cookware 452,Home & Kitchen,Cookware,6939.0,9525.66
453,PROD00453,Clothing Jackets 453,Clothing,Jackets,1623.0,2245.93
454,PROD00454,Clothing Jeans 454,Clothing,Jeans,845.0,1170.09
455,PROD00455,Furniture Tables 455,Furniture,Tables,18670.0,22211.64
456,PROD00456,Furniture Chairs 456,Furniture,Chairs,9757.0,13817.37
457,PROD00457,Electronics Audio 457,Electronics,Audio,104707.0,134753.97
458,PROD00458,Furniture Storage 458,Furniture,Storage,4825.0,5434.39
459,PROD00459,Home & Kitchen Appliances 459,Home & Kitchen,Appliances,6188.0,7991.59
460,PROD00460,Home & Kitchen Decor 460,Home & Kitchen,Decor,7044.0,9368.24
461,PROD00461,Furniture Tables 461,Furniture,Tables,23048.0,26036.54
462,PROD00462,Home & Kitchen Appliances 462,Home & Kitchen,Appliances,4538.0,5617.16
463,PROD00463,Furniture Chairs 463,Furniture,Chairs,16176.0,21047.33
464,PROD00464,Electronics Mobiles 464,Electronics,Mobiles,143817.0,167001.19
465,PROD00465,Furniture Chairs 465,Furniture,Chairs,12572.0,18529.81
466,PROD00466,Furniture Tables 466,Furniture,Tables,19003.0,27705.81
467,PROD00467,Electronics Audio 467,Electronics,Audio,59459.0,80508.84
468,PROD00468,Clothing T-Shirts 468,Clothing,T-Shirts,2760.0,3370.32
469,PROD00469,Electronics Laptops 469,Electronics,Laptops,48421.0,56578.98
470,PROD00470,Clothing Jackets 470,Clothing,Jackets,368.0,526.27
471,PROD00471,Electronics Mobiles 471,Electronics,Mobiles,19917.0,29465.58
472,PROD00472,Clothing Jackets 472,Clothing,Jackets,1063.0,1495.41
473,PROD00473,Home & Kitchen Appliances 473,Home & Kitchen,Appliances,5534.0,6154.44
474,PROD00474,Clothing Jackets 474,Clothing,Jackets,1437.0,1858.3
475,PROD00475,Home & Kitchen Decor 475,Home & Kitchen,Decor,4015.0,4533.69
476,PROD00476,Electronics Laptops 476,Electronics,Laptops,123239.0,156051.22
477,PROD00477,Home & Kitchen Cookware 477,Home & Kitchen,Cookware,3086.0,4143.46
478,PROD00478,Clothing Jackets 478,Clothing,Jackets,1507.0,2100.28
479,PROD00479,Clothing Jeans 479,Clothing,Jeans,735.0,1032.14
480,PROD00480,Electronics Audio 480,Electronics,Audio,71370.0,91823.86
481,PROD00481,Clothing Jeans 481,Clothing,Jeans,1215.0,1404.97
482,PROD00482,Electronics Audio 482,Electronics,Audio,108702.0,157146.74
483,PROD00483,Home & Kitchen Cookware 483,Home & Kitchen,Cookware,7388.0,10793.31
484,PROD00484,Clothing Jackets 484,Clothing,Jackets,1480.0,1740.38
485,PROD00485,Furniture Tables 485,Furniture,Tables,18866.0,24275.37
486,PROD00486,Clothing Jeans 486,Clothing,Jeans,294.0,333.99
487,PROD00487,Home & Kitchen Appliances 487,Home & Kitchen,Appliances,4045.0,6013.6
488,PROD00488,Furniture Storage 488,Furniture,Storage,13563.0,15183.28
489,PROD00489,Clothing Jeans 489,Clothing,Jeans,2647.0,3845.92
490,PROD00490,Home & Kitchen Decor 490,Home & Kitchen,Decor,4696.0,5180.96
491,PROD00491,Electronics Accessories 491,Electronics,Accessories,43110.0,62638.07
492,PROD00492,Clothing Jeans 492,Clothing,Jeans,1698.0,1898.53
493,PROD00493,Electronics Laptops 493,Electronics,Laptops,103033.0,136136.39
494,PROD00494,Electronics Accessories 494,Electronics,Accessories,140187.0,179459.23
495,PROD00495,Clothing Jackets 495,Clothing,Jackets,2986.0,4014.43
496,PROD00496,Furniture Chairs 496,Furniture,Chairs,14907.0,18623.01
497,PROD00497,Clothing Jackets 497,Clothing,Jackets,1697.0,2379.17
498,PROD00498,Furniture Storage 498,Furniture,Storage,18682.0,23549.69
499,PROD00499,Electronics Mobiles 499,Electronics,Mobiles,18201.0,21018.78
500,PROD00500,Clothing Jeans 500,Clothing,Jeans,2327.0,2985.06
501,PROD00501,Furniture Tables 501,Furniture,Tables,22089.0,27112.3
502,PROD00502,Home & Kitchen Appliances 502,Home & Kitchen,Appliances,6356.0,9133.83
503,PROD00503,Clothing Jackets 503,Clothing,Jackets,2287.0,3002.68
504,PROD00504,Clothing Jeans 504,Clothing,Jeans,268.0,334.29
505,PROD00505,Electronics Accessories 505,Electronics,Accessories,88655.0,125775.02
506,PROD00506,Electronics Accessories 506,Electronics,Accessories,77607.0,115388.28
507,PROD00507,Furniture Storage 507,Furniture,Storage,3682.0,4909.61
508,PROD00508,Furniture Storage 508,Furniture,Storage,22611.0,31394.77
509,PROD00509,Home & Kitchen Cookware 509,Home & Kitchen,Cookware,7031.0,9648.58
510,PROD00510,Electronics Mobiles 510,Electronics,Mobiles,58012.0,64252.64
511,PROD00511,Clothing Jeans 511,Clothing,Jeans,820.0,1037.45
512,PROD00512,Furniture Tables 512,Furniture,Tables,18443.0,26004.43
513,PROD00513,Home & Kitchen Appliances 513,Home & Kitchen,Appliances,6258.0,7039.7
514,PROD00514,Furniture Storage 514,Furniture,Storage,8794.0,11646.38
515,PROD00515,Home & Kitchen Appliances 515,Home & Kitchen,Appliances,3386.0,4149.55
516,PROD00516,Furniture Tables 516,Furniture,Tables,19469.0,24081.81
517,PROD00517,Clothing Jackets 517,Clothing,Jackets,2988.0,4055.68
518,PROD00518,Clothing Jackets 518,Clothing,Jackets,2183.0,2569.19
519,PROD00519,Furniture Tables 519,Furniture,Tables,20287.0,24737.96
520,PROD00520,Clothing Jeans 520,Clothing,Jeans,1049.0,1443.52
521,PROD00521,Home & Kitchen Decor 521,Home & Kitchen,Decor,4230.0,5243.17
522,PROD00522,Clothing Jeans 522,Clothing,Jeans,699.0,929.24
523,PROD00523,Home & Kitchen Decor 523,Home & Kitchen,Decor,7004.0,8671.33
524,PROD00524,Furniture Tables 524,Furniture,Tables,3378.0,4104.45
525,PROD00525,Electronics Audio 525,Electronics,Audio,123966.0,168889.89
526,PROD00526,Home & Kitchen Cookware 526,Home & Kitchen,Cookware,1955.0,2797.96
527,PROD00527,Clothing Jackets 527,Clothing,Jackets,1312.0,1515.24
528,PROD00528,Furniture Chairs 528,Furniture,Chairs,3663.0,5010.74
529,PROD00529,Furniture Storage 529,Furniture,Storage,9629.0,10794.07
530,PROD00530,Home & Kitchen Decor 530,Home & Kitchen,Decor,6176.0,7960.63
531,PROD00531,Furniture Chairs 531,Furniture,Chairs,20033.0,29872.49
532,PROD00532,Furniture Tables 532,Furniture,Tables,23393.0,34481.58
533,PROD00533,Home & Kitchen Decor 533,Home & Kitchen,Decor,5629.0,6641.0
534,PROD00534,Clothing Jeans 534,Clothing,Jeans,1369.0,1859.59
535,PROD00535,Electronics Laptops 535,Electronics,Laptops,148286.0,206929.35
536,PROD00536,Electronics Laptops 536,Electronics,Laptops,117546.0,170782.35
537,PROD00537,Furniture Chairs 537,Furniture,Chairs,15008.0,21239.09
538,PROD00538,Furniture Storage 538,Furniture,Storage,11485.0,16661.26
539,PROD00539,Electronics Audio 539,Electronics,Audio,36128.0,53158.09
540,PROD00540,Clothing Jeans 540,Clothing,Jeans,2061.0,3082.51
541,PROD00541,Home & Kitchen Cookware 541,Home & Kitchen,Cookware,7271.0,9464.55
542,PROD00542,Clothing T-Shirts 542,Clothing,T-Shirts,661.0,814.53
543,PROD00543,Home & Kitchen Appliances 543,Home & Kitchen,Appliances,2407.0,3339.57
544,PROD00544,Electronics Audio 544,Electronics,Audio,85338.0,113253.13
545,PROD00545,Furniture Chairs 545,Furniture,Chairs,22019.0,31761.5
546,PROD00546,Home & Kitchen Decor 546,Home & Kitchen,Decor,4521.0,5566.12
547,PROD00547,Home & Kitchen Appliances 547,Home & Kitchen,Appliances,1081.0,1269.0
548,PROD00548,Furniture Tables 548,Furniture,Tables,12603.0,18580.98
549,PROD00549,Electronics Audio 549,Electronics,Audio,108551.0,129632.53
550,PROD00550,Clothing Jeans 550,Clothing,Jeans,1436.0,1914.17
551,PROD00551,Electronics Audio 551,Electronics,Audio,102254.0,140814.74
552,PROD00552,Electronics Mobiles 552,Electronics,Mobiles,130000.0,158953.93
553,PROD00553,Home & Kitchen Appliances 553,Home & Kitchen,Appliances,4416.0,6488.17
554,PROD00554,Clothing Jackets 554,Clothing,Jackets,680.0,921.73
555,PROD00555,Clothing Jeans 555,Clothing,Jeans,2717.0,3228.72
556,PROD00556,Furniture Tables 556,Furniture,Tables,7019.0,8998.3
557,PROD00557,Clothing Jeans 557,Clothing,Jeans,2449.0,3588.08
558,PROD00558,Furniture Chairs 558,Furniture,Chairs,24293.0,34056.26
559,PROD00559,Electronics Accessories 559,Electronics,Accessories,146457.0,202331.29
560,PROD00560,Electronics Mobiles 560,Electronics,Mobiles,24189.0,34626.79
561,PROD00561,Furniture Storage 561,Furniture,Storage,19585.0,22717.44
562,PROD00562,Clothing Jackets 562,Clothing,Jackets,2009.0,2303.31
563,PROD00563,Furniture Storage 563,Furniture,Storage,21108.0,27346.07
564,PROD00564,Home & Kitchen Cookware 564,Home & Kitchen,Cookware,4014.0,4627.25
565,PROD00565,Home & Kitchen Decor 565,Home & Kitchen,Decor,4919.0,5524.5
566,PROD00566,Home & Kitchen Appliances 566,Home & Kitchen,Appliances,6910.0,8452.78
567,PROD00567,Electronics Accessories 567,Electronics,Accessories,74704.0,106571.33
568,PROD00568,Furniture Storage 568,Furniture,Storage,4393.0,4911.88
569,PROD00569,Clothing Jackets 569,Clothing,Jackets,461.0,606.89
570,PROD00570,Electronics Mobiles 570,Electronics,Mobiles,131750.0,146597.43
571,PROD00571,Home & Kitchen Cookware 571,Home & Kitchen,Cookware,6599.0,7616.38
572,PROD00572,Home & Kitchen Decor 572,Home & Kitchen,Decor,7601.0,9523.99
573,PROD00573,Home & Kitchen Decor 573,Home & Kitchen,Decor,957.0,1314.05
574,PROD00574,Furniture Storage 574,Furniture,Storage,13395.0,15370.14
575,PROD00575,Home & Kitchen Appliances 575,Home & Kitchen,Appliances,1343.0,1868.31
576,PROD00576,Furniture Chairs 576,Furniture,Chairs,2744.0,4092.39
577,PROD00577,Home & Kitchen Appliances 577,Home & Kitchen,Appliances,6190.0,8157.05
578,PROD00578,Home & Kitchen Cookware 578,Home & Kitchen,Cookware,2327.0,2988.45
579,PROD00579,Furniture Tables 579,Furniture,Tables,8176.0,12059.31
580,PROD00580,Electronics Mobiles 580,Electronics,Mobiles,117901.0,158691.12
581,PROD00581,Electronics Laptops 581,Electronics,Laptops,62023.0,69894.73
582,PROD00582,Electronics Accessories 582,Electronics,Accessories,20760.0,24868.27
583,PROD00583,Electronics Accessories 583,Electronics,Accessories,123071.0,146914.25
584,PROD00584,Furniture Chairs 584,Furniture,Chairs,6591.0,8578.57
585,PROD00585,Clothing T-Shirts 585,Clothing,T-Shirts,2559.0,3141.33
586,PROD00586,Clothing T-Shirts 586,Clothing,T-Shirts,1436.0,2082.92
587,PROD00587,Furniture Tables 587,Furniture,Tables,11846.0,14334.39
588,PROD00588,Furniture Storage 588,Furniture,Storage,24241.0,30807.41
589,PROD00589,Home & Kitchen Cookware 589,Home & Kitchen,Cookware,3121.0,4608.58
590,PROD00590,Home & Kitchen Appliances 590,Home & Kitchen,Appliances,2911.0,4012.88
591,PROD00591,Home & Kitchen Cookware 591,Home & Kitchen,Cookware,2756.0,3446.61
592,PROD00592,Home & Kitchen Cookware 592,Home & Kitchen,Cookware,7257.0,8636.83
593,PROD00593,Furniture Tables 593,Furniture,Tables,3888.0,5151.42
594,PROD00594,Home & Kitchen Appliances 594,Home & Kitchen,Appliances,4641.0,5354.03
595,PROD00595,Furniture Tables 595,Furniture,Tables,8662.0,10672.5
596,PROD00596,Electronics Accessories 596,Electronics,Accessories,105275.0,119696.16
597,PROD00597,Furniture Chairs 597,Furniture,Chairs,10796.0,13504.36
598,PROD00598,Electronics Mobiles 598,Electronics,Mobiles,57325.0,81508.14
599,PROD00599,Furniture Tables 599,Furniture,Tables,8844.0,12804.25
600,PROD00600,Clothing Jeans 600,Clothing,Jeans,262.0,310.4
601,PROD00601,Furniture Storage 601,Furniture,Storage,5844.0,8174.3
602,PROD00602,Home & Kitchen Cookware 602,Home & Kitchen,Cookware,5998.0,8047.88
603,PROD00603,Furniture Tables 603,Furniture,Tables,9842.0,12999.63
604,PROD00604,Clothing Jeans 604,Clothing,Jeans,2109.0,2770.09
605,PROD00605,Clothing Jeans 605,Clothing,Jeans,1271.0,1580.94
606,PROD00606,Home & Kitchen Decor 606,Home & Kitchen,Decor,1107.0,1573.19
607,PROD00607,Home & Kitchen Decor 607,Home & Kitchen,Decor,7790.0,9201.95
608,PROD00608,Clothing Jeans 608,Clothing,Jeans,387.0,512.78
609,PROD00609,Furniture Storage 609,Furniture,Storage,6781.0,7503.09
610,PROD00610,Home & Kitchen Decor 610,Home & Kitchen,Decor,1548.0,1824.28
611,PROD00611,Furniture Tables 611,Furniture,Tables,20670.0,29627.24
612,PROD00612,Home & Kitchen Appliances 612,Home & Kitchen,Appliances,5662.0,8364.96
613,PROD00613,Clothing Jeans 613,Clothing,Jeans,2201.0,3272.01
614,PROD00614,Home & Kitchen Decor 614,Home & Kitchen,Decor,1678.0,2337.64
615,PROD00615,Clothing T-Shirts 615,Clothing,T-Shirts,773.0,1073.02
616,PROD00616,Home & Kitchen Cookware 616,Home & Kitchen,Cookware,7811.0,11370.83
617,PROD00617,Electronics Mobiles 617,Electronics,Mobiles,27485.0,40624.9
618,PROD00618,Electronics Mobiles 618,Electronics,Mobiles,116106.0,134102.04
619,PROD00619,Furniture Chairs 619,Furniture,Chairs,6948.0,7668.21
620,PROD00620,Home & Kitchen Decor 620,Home & Kitchen,Decor,795.0,1070.97
621,PROD00621,Home & Kitchen Appliances 621,Home & Kitchen,Appliances,4296.0,4752.63
622,PROD00622,Home & Kitchen Cookware 622,Home & Kitchen,Cookware,437.0,573.24
623,PROD00623,Clothing Jackets 623,Clothing,Jackets,1374.0,1520.82
624,PROD00624,Home & Kitchen Cookware 624,Home & Kitchen,Cookware,1176.0,1725.45
625,PROD00625,Furniture Chairs 625,Furniture,Chairs,8289.0,11172.85
626,PROD00626,Clothing Jeans 626,Clothing,Jeans,1294.0,1834.86
627,PROD00627,Electronics Audio 627,Electronics,Audio,114437.0,146891.23
628,PROD00628,Furniture Storage 628,Furniture,Storage,9400.0,11467.9
629,PROD00629,Electronics Mobiles 629,Electronics,Mobiles,32510.0,41031.24
630,PROD00630,Home & Kitchen Appliances 630,Home & Kitchen,Appliances,4199.0,4713.15
631,PROD00631,Electronics Laptops 631,Electronics,Laptops,29675.0,38575.82
632,PROD00632,Home & Kitchen Appliances 632,Home & Kitchen,Appliances,6725.0,8288.62
633,PROD00633,Electronics Mobiles 633,Electronics,Mobiles,68231.0,80824.18
634,PROD00634,Home & Kitchen Decor 634,Home & Kitchen,Decor,681.0,1000.84
635,PROD00635,Clothing Jackets 635,Clothing,Jackets,2508.0,3419.02
636,PROD00636,Furniture Tables 636,Furniture,Tables,2513.0,3730.77
637,PROD00637,Furniture Storage 637,Furniture,Storage,15051.0,22148.3
638,PROD00638,Clothing T-Shirts 638,Clothing,T-Shirts,2509.0,3001.24
639,PROD00639,Home & Kitchen Appliances 639,Home & Kitchen,Appliances,7644.0,10061.22
640,PROD00640,Home & Kitchen Appliances 640,Home & Kitchen,Appliances,1446.0,2047.82
641,PROD00641,Electronics Audio 641,Electronics,Audio,22076.0,25146.2
642,PROD00642,Furniture Chairs 642,Furniture,Chairs,13160.0,17661.61
643,PROD00643,Home & Kitchen Decor 643,Home & Kitchen,Decor,542.0,733.68
644,PROD00644,Home & Kitchen Decor 644,Home & Kitchen,Decor,2168.0,2693.36
645,PROD00645,Home & Kitchen Decor 645,Home & Kitchen,Decor,1821.0,2498.19
646,PROD00646,Home & Kitchen Cookware 646,Home & Kitchen,Cookware,6625.0,8926.83
647,PROD00647,Furniture Storage 647,Furniture,Storage,4408.0,4993.45
648,PROD00648,Furniture Tables 648,Furniture,Tables,22771.0,26453.32
649,PROD00649,Home & Kitchen Decor 649,Home & Kitchen,Decor,3254.0,3718.09
650,PROD00650,Electronics Audio 650,Electronics,Audio,124584.0,154978.38
651,PROD00651,Clothing T-Shirts 651,Clothing,T-Shirts,742.0,842.11
652,PROD00652,Home & Kitchen Decor 652,Home & Kitchen,Decor,4862.0,6427.06
653,PROD00653,Home & Kitchen Cookware 653,Home & Kitchen,Cookware,515.0,584.96
654,PROD00654,Electronics Audio 654,Electronics,Audio,108987.0,120423.69
655,PROD00655,Home & Kitchen Decor 655,Home & Kitchen,Decor,6682.0,7576.58
656,PROD00656,Furniture Storage 656,Furniture,Storage,19075.0,22276.42
657,PROD00657,Home & Kitchen Cookware 657,Home & Kitchen,Cookware,1437.0,1735.27
658,PROD00658,Clothing Jeans 658,Clothing,Jeans,797.0,896.87
659,PROD00659,Home & Kitchen Decor 659,Home & Kitchen,Decor,3749.0,4573.41
660,PROD00660,Electronics Audio 660,Electronics,Audio,73981.0,109320.9
661,PROD00661,Home & Kitchen Appliances 661,Home & Kitchen,Appliances,5351.0,6304.65
662,PROD00662,Electronics Laptops 662,Electronics,Laptops,87864.0,96888.24
663,PROD00663,Home & Kitchen Decor 663,Home & Kitchen,Decor,7194.0,9698.07
664,PROD00664,Clothing Jeans 664,Clothing,Jeans,1571.0,1998.7
665,PROD00665,Furniture Tables 665,Furniture,Tables,12507.0,16775.45
666,PROD00666,Furniture Tables 666,Furniture,Tables,12295.0,14398.12
667,PROD00667,Home & Kitchen Decor 667,Home & Kitchen,Decor,2687.0,3745.54
668,PROD00668,Home & Kitchen Appliances 668,Home & Kitchen,Appliances,6705.0,8025.68
669,PROD00669,Home & Kitchen Decor 669,Home & Kitchen,Decor,6988.0,9883.45
670,PROD00670,Clothing T-Shirts 670,Clothing,T-Shirts,2509.0,2960.42
671,PROD00671,Furniture Storage 671,Furniture,Storage,20025.0,22243.1
672,PROD00672,Home & Kitchen Appliances 672,Home & Kitchen,Appliances,2017.0,2572.45
673,PROD00673,Clothing Jackets 673,Clothing,Jackets,483.0,689.52
674,PROD00674,Home & Kitchen Appliances 674,Home & Kitchen,Appliances,4390.0,5073.4
675,PROD00675,Clothing T-Shirts 675,Clothing,T-Shirts,1234.0,1682.52
676,PROD00676,Home & Kitchen Decor 676,Home & Kitchen,Decor,905.0,1158.06
677,PROD00677,Home & Kitchen Appliances 677,Home & Kitchen,Appliances,3583.0,4707.16
678,PROD00678,Home & Kitchen Appliances 678,Home & Kitchen,Appliances,601.0,851.19
679,PROD00679,Clothing Jackets 679,Clothing,Jackets,2399.0,3208.73
680,PROD00680,Electronics Mobiles 680,Electronics,Mobiles,73072.0,99600.11
681,PROD00681,Clothing T-Shirts 681,Clothing,T-Shirts,2850.0,3833.45
682,PROD00682,Home & Kitchen Decor 682,Home & Kitchen,Decor,6822.0,8678.83
683,PROD00683,Electronics Mobiles 683,Electronics,Mobiles,75826.0,90141.98
